id,user,temp,gasDetect,fireDetect,lightLevel,humidity,pressure,month,hour,day,year
2394,John,14.96,0,0,0,70.61,990.13,2,23,22,2021
2395,Default,20.58,0,0,321,66.05,983.19,10,14,15,2023
2396,Jane,21.01,0,0,347,68.29,1005.58,2,21,14,2022
2397,Default,19.32,0,0,330,49.37,991.48,10,14,20,2023
2398,Default,15.54,0,0,150,64.29,1005.79,10,14,17,2022
2399,Default,12.77,0,0,183,57.03,1014.12,10,14,20,2020
2400,Jane,13.36,0,0,0,32.97,1009.81,6,3,26,2024
2401,Jane,16.43,0,0,0,62.03,1010.08,9,23,26,2020
2402,Jane,12.62,0,0,498,55.83,1015.29,5,23,10,2023
2403,Default,16.59,0,0,391,51.49,1009.35,10,16,21,2022
2404,John,13.74,0,0,280,55.03,1017.24,9,17,27,2020
2405,John,6.75,0,0,69,40.51,1008.96,11,0,4,2020
2406,John,11.9,0,0,179,63.17,1012.41,12,23,23,2022
2407,Default,17.99,0,0,399,66.88,1005.18,10,16,5,2021
2408,John,13.73,0,0,0,47.52,1024.32,5,7,19,2022
2409,John,5.72,0,0,0,56.15,1019.93,11,15,28,2020
2410,Jane,10.22,0,0,278,58.17,1020.77,12,4,16,2022
2411,John,11.14,0,0,0,46.02,1005.65,8,4,12,2021
2412,Default,17.2,0,0,406,71.1,1014.15,10,16,7,2023
2413,John,20.85,0,0,135,66.76,1026.49,4,16,19,2022
2414,Jane,14.58,0,0,0,51.47,1005.95,6,2,19,2021
2415,Default,15.34,0,0,376,49.07,1011.56,10,16,8,2024
2416,Default,17.74,0,0,404,45.46,983.54,10,16,29,2024
2417,Jane,16.29,0,0,0,65.75,1007.75,10,5,23,2022
2418,Default,11.71,0,0,239,67.01,990.65,10,16,20,2021
2419,Jane,17.87,0,0,63,46.12,1014.11,4,6,21,2023
2420,Jane,14.59,0,0,0,56.64,1033.13,5,0,7,2023
2421,Default,13.96,0,0,227,66.27,1002.15,10,16,18,2022
2422,Default,11.97,0,0,213,64.27,1019.03,10,16,17,2023
2423,Jane,10.67,0,0,106,52.73,996.21,1,7,23,2020
2424,John,13.2,0,0,226,52.1,991.58,10,16,27,2021
2425,Jane,17.38,0,0,282,60.28,1028.05,1,16,25,2024
2426,Default,12.03,0,0,214,40.01,987.16,10,16,10,2020
2427,Jane,11.71,0,0,260,60.94,1011.65,11,0,21,2020
2428,John,8.62,0,0,85,75.17,1008.12,1,4,10,2024
2429,Default,12.39,0,0,234,51.6,999.93,10,16,21,2022
2430,Jane,15.49,0,0,445,67.9,990.12,11,22,21,2022
2431,Jane,12.9,0,0,210,66.26,1018.17,1,14,19,2023
2432,John,17.79,0,0,277,53.62,1010.62,8,20,13,2024
2433,Default,16.67,0,0,452,47.9,990.16,10,17,27,2022
2434,Jane,14.57,0,0,455,54.02,1000.37,4,19,8,2020
2435,Jane,18.58,0,0,367,58.82,1003.4,4,22,22,2021
2436,Jane,11.85,0,0,0,72.79,990.57,10,8,13,2024
2437,Jane,14.27,0,0,309,47.03,1014.36,11,18,4,2020
2438,Jane,13.68,0,0,357,60.55,1028.49,5,23,9,2024
2439,Jane,13.03,0,0,0,71.01,1011.52,10,15,12,2022
2440,Default,11.2,0,0,260,42.0,1015.37,10,17,4,2023
2441,Default,16.83,0,0,550,60.43,982.36,10,19,5,2020
2442,Jane,13.91,0,0,0,47.89,1001.97,6,16,28,2020
2443,Jane,15.06,0,0,0,66.7,1002.44,10,6,14,2023
2444,Default,11.89,0,0,337,70.37,1012.43,10,19,10,2023
2445,Jane,15.27,0,0,357,63.58,1006.43,11,22,23,2020
2446,Default,16.46,1,0,597,61.09,993.79,10,20,12,2021
2447,Default,10.72,1,0,363,69.79,1019.29,10,20,17,2021
2448,Jane,12.76,0,0,0,46.39,1008.37,7,15,5,2020
2449,Default,18.08,0,0,684,70.13,985.93,10,22,6,2024
2450,John,13.38,0,0,0,74.6,993.47,9,3,4,2023
2451,Default,19.31,0,0,656,53.13,997.67,10,22,15,2020
2452,Jane,12.14,0,0,0,56.76,1013.17,6,21,21,2024
2453,Jane,13.36,0,0,0,45.69,1008.75,7,15,8,2021
2454,Default,20.95,0,0,673,69.9,990.09,10,22,27,2021
2455,John,15.34,0,0,0,69.37,1024.17,2,0,6,2020
2456,Default,18.61,0,0,681,44.23,980.59,10,22,29,2024
2457,Default,14.79,0,0,420,67.12,1019.47,10,22,13,2022
2458,John,15.93,0,0,0,50.87,1016.79,7,12,21,2021
2459,Default,13.47,0,0,425,72.01,983.34,10,22,20,2022
2460,John,14.21,0,0,0,41.63,1019.84,5,15,3,2024
2461,John,9.94,0,0,0,64.46,1009.09,2,11,15,2021
2462,Jane,15.67,0,0,265,79.15,1001.9,1,10,6,2020
2463,John,21.26,0,0,20,45.98,1008.74,4,18,20,2020
2464,Default,13.9,0,0,424,69.38,1019.77,10,22,18,2021
2465,John,11.16,0,0,0,51.17,1019.52,8,6,31,2022
2466,Jane,12.55,0,0,498,30.41,1015.94,6,23,18,2020
2467,Jane,13.1,0,0,0,67.6,1039.11,5,9,7,2020
2468,Default,15.36,0,0,425,46.6,986.34,10,22,6,2022
2469,John,13.79,0,0,0,61.09,1012.91,10,1,4,2024
2470,John,14.88,0,0,0,54.7,980.1,10,3,14,2022
2471,Default,22.06,0,0,709,62.29,994.0,10,23,12,2021
2472,Jane,10.23,0,0,25,45.49,997.7,11,5,20,2023
2473,Default,22.16,0,1,693,67.01,1011.71,10,23,12,2021
2474,John,14.36,0,0,0,55.66,1008.88,6,6,30,2024
2475,Jane,13.83,0,0,0,51.89,1013.87,6,16,14,2024
2476,Default,16.36,0,0,449,56.36,992.17,10,23,9,2023
2477,Jane,15.1,0,0,0,33.35,1011.79,6,7,24,2024
2478,John,13.26,0,0,0,54.95,1035.44,5,15,8,2021
2479,Default,13.48,0,1,443,53.87,982.04,10,23,6,2021
2480,Jane,11.89,0,0,299,77.07,1020.58,1,12,27,2021
2481,Jane,12.23,0,0,217,58.04,1008.99,2,12,10,2022
2482,Jane,15.52,0,0,550,56.66,993.38,2,18,20,2024
2483,Jane,14.56,0,0,299,62.53,1012.85,12,17,30,2023
2484,Jane,11.4,0,0,233,76.09,1007.27,1,1,11,2023
2485,John,2.53,0,0,0,66.6,1000.99,1,8,1,2023
2486,John,15.17,0,0,391,72.22,1011.59,12,22,16,2023
2487,Jane,12.48,0,0,285,60.79,997.07,11,8,14,2023
2488,John,20.68,0,0,386,49.83,1035.08,3,22,13,2021
2489,Default,22.85,0,0,699,66.1,981.85,11,0,16,2024
2490,Jane,15.46,0,0,0,63.3,994.68,9,15,28,2020
2491,Jane,17.49,0,0,208,61.46,1005.52,2,23,28,2023
2492,Default,19.55,0,0,430,48.42,1012.81,11,0,12,2020
2493,Default,25.72,0,0,624,40.64,992.65,11,3,6,2022
2494,John,8.43,0,0,0,54.9,1024.96,3,9,9,2021
2495,Jane,13.49,0,0,545,62.65,1010.33,3,19,5,2020
2496,Default,22.77,0,0,412,74.18,987.32,11,3,28,2022
2497,John,18.37,0,0,152,63.32,1019.59,3,18,12,2021
2498,Default,26.68,0,0,584,58.46,984.18,11,4,23,2022
2499,John,7.83,0,0,0,43.69,1013.26,11,9,28,2021
2500,John,14.65,0,0,0,59.07,1003.92,5,14,3,2020
2501,Default,27.95,0,0,619,46.65,1004.12,11,4,18,2022
2502,Jane,11.01,0,0,0,52.56,1015.38,9,14,26,2024
2503,Default,23.47,0,0,377,51.38,997.25,11,4,28,2022
2504,Default,23.88,0,0,388,53.03,993.84,11,4,18,2021
2505,Default,26.65,1,0,546,43.14,991.59,11,5,8,2024
2506,John,19.71,0,0,402,71.01,1017.49,2,21,15,2021
2507,Jane,14.01,0,0,555,65.87,1022.33,1,20,22,2024
2508,Jane,14.38,0,0,0,49.56,1011.72,8,8,21,2023
2509,Default,24.81,1,0,326,73.54,1009.39,11,5,1,2020
2510,Jane,11.56,0,0,0,58.8,1025.3,5,16,7,2023
2511,John,9.35,0,0,0,48.9,1022.54,3,14,22,2022
2512,Default,26.77,0,0,486,57.32,989.23,11,6,15,2024
2513,John,8.3,0,0,121,64.38,1010.92,11,3,21,2020
2514,John,14.24,0,0,0,31.26,1005.63,7,8,12,2022
2515,Default,23.52,0,0,302,72.02,1007.75,11,6,27,2022
2516,Default,25.88,0,0,462,58.48,1004.43,11,7,8,2023
2517,Default,27.08,0,0,444,57.28,982.65,11,7,28,2021
2518,Jane,14.69,0,0,0,73.1,1010.38,9,14,10,2021
2519,John,12.88,0,0,0,67.32,1011.93,2,3,17,2023
2520,Default,26.42,0,0,455,55.44,1005.0,11,7,10,2020
2521,John,15.87,0,0,0,40.82,1019.73,6,21,25,2023
2522,John,6.92,0,0,0,57.72,995.89,1,4,6,2023
2523,Jane,14.83,0,0,0,71.93,980.29,9,12,13,2023
2524,Default,29.46,0,0,453,65.44,1004.27,11,7,6,2021
2525,John,6.75,0,0,0,76.38,1003.62,12,14,28,2020
2526,Default,24.66,0,0,253,72.25,989.36,11,7,15,2022
2527,Default,24.64,0,0,259,43.89,981.76,11,7,2,2024
2528,Default,26.7,0,0,274,72.7,1002.56,11,7,7,2022
2529,Jane,13.29,0,0,0,33.76,1011.75,6,0,17,2024
2530,Jane,11.75,0,0,277,55.42,1007.63,11,4,4,2022
2531,Jane,12.56,0,0,0,55.09,1002.01,8,13,26,2023
2532,Default,23.96,0,0,271,67.18,1009.93,11,7,25,2023
2533,John,14.43,0,0,0,50.32,1018.69,6,0,3,2023
2534,John,8.21,0,0,190,57.86,997.46,1,7,30,2024
2535,Jane,13.09,0,0,0,51.11,1014.89,5,19,27,2022
2536,Default,25.34,0,0,399,54.53,992.44,11,8,10,2023
2537,John,14.02,0,0,0,68.8,1011.9,4,3,22,2023
2538,Jane,16.94,0,0,0,73.21,1000.54,10,6,27,2021
2539,John,14.02,0,0,0,60.18,1000.17,5,4,16,2024
2540,John,12.86,0,0,0,76.41,1002.28,2,0,8,2024
2541,John,20.01,0,0,87,50.87,1021.49,3,16,22,2024
2542,Jane,16.13,0,0,220,48.68,1025.11,4,7,5,2024
2543,John,13.48,0,0,0,33.38,1012.02,6,18,30,2022
2544,Jane,13.51,0,0,502,69.6,1024.19,12,22,27,2021
2545,Default,24.21,0,0,236,56.75,1016.09,11,8,20,2022
2546,Default,27.07,0,1,368,53.27,1012.69,11,9,6,2021
2547,John,20.6,0,0,304,68.04,1022.37,4,22,2,2021
2548,Default,22.84,0,1,190,48.69,999.87,11,9,12,2022
2549,Jane,17.53,0,0,211,68.96,1020.44,2,7,9,2022
2550,Default,25.87,0,0,309,66.94,1014.32,11,10,19,2021
2551,John,12.85,0,0,0,64.95,997.76,10,1,27,2021
2552,John,18.89,0,0,559,46.66,1019.31,11,18,30,2024
2553,Default,25.43,0,0,322,59.3,1014.13,11,10,3,2022
2554,John,19.01,0,0,422,68.29,1006.35,11,20,18,2021
2555,John,15.31,0,0,0,61.13,997.8,9,9,22,2022
2556,John,5.72,0,0,0,74.44,1014.63,12,10,11,2021
2557,Default,21.88,0,0,168,65.53,1004.73,11,10,25,2024
2558,Default,21.73,0,0,162,66.53,998.47,11,10,9,2022
2559,Default,21.05,0,0,331,73.48,1016.37,11,13,13,2022
2560,Default,19.07,0,0,316,70.92,999.99,11,13,11,2022
2561,Jane,11.9,0,0,162,58.02,982.59,11,3,14,2022
2562,Default,15.53,0,0,158,59.05,993.11,11,13,11,2021
2563,Default,17.03,0,0,161,48.76,998.18,11,13,25,2023
2564,John,14.43,0,0,0,46.32,1004.68,8,2,19,2024
2565,Jane,15.15,0,0,600,51.79,980.23,9,21,16,2021
2566,John,15.22,0,0,0,58.92,1013.11,6,16,11,2020
2567,John,7.05,0,0,0,43.91,1001.11,3,8,5,2023
2568,John,17.36,0,0,150,40.14,1000.06,8,17,24,2023
2569,Default,20.71,0,0,338,44.8,1000.04,11,14,2,2023
2570,Default,16.36,0,0,181,51.7,980.3,11,14,30,2023
2571,Default,19.43,0,0,346,72.11,1016.21,11,15,7,2022
2572,John,14.08,0,0,0,73.42,993.8,10,14,27,2022
2573,Jane,13.52,0,0,0,41.36,1014.67,7,20,10,2020
2574,John,3.17,0,0,0,64.79,1003.26,1,12,17,2022
2575,John,14.19,0,0,224,43.47,1007.86,9,16,25,2022
2576,Jane,15.52,0,0,156,56.97,1001.32,9,20,2,2020
2577,Default,12.26,0,0,210,51.51,980.54,11,15,28,2023
2578,Default,16.33,0,0,402,66.7,985.21,11,16,14,2023
2579,Default,18.45,0,0,388,40.3,990.0,11,16,19,2020
2580,John,4.61,0,0,0,53.5,1004.52,12,12,29,2020
2581,John,8.53,0,0,0,65.03,1019.69,4,9,25,2021
2582,John,3.3,0,0,0,55.52,1006.21,11,12,9,2020
2583,John,12.47,0,0,0,69.79,1005.96,3,3,13,2024
2584,Default,12.15,0,0,219,69.66,981.29,11,16,15,2024
2585,Default,12.09,0,0,218,54.55,993.5,11,16,1,2024
2586,Jane,15.85,0,0,0,47.99,1009.03,8,10,9,2021
2587,John,13.35,0,0,0,31.09,1014.7,7,13,11,2023
2588,Default,17.96,0,0,443,65.33,981.89,11,17,8,2024
2589,John,9.85,0,0,0,47.11,1028.75,4,15,17,2022
2590,Default,17.49,0,0,464,62.92,1007.4,11,17,17,2023
2591,Jane,13.96,0,0,0,45.71,987.48,9,13,2,2021
2592,Default,16.96,1,0,455,51.8,1009.06,11,17,10,2024
2593,John,13.74,0,0,0,41.88,1012.74,5,7,8,2023
2594,Jane,16.92,0,0,473,48.21,1002.82,9,21,27,2020
2595,Jane,10.46,0,0,153,73.5,1011.64,1,1,15,2021
2596,Jane,17.95,0,0,0,44.72,1004.8,8,7,24,2021
2597,Default,10.61,0,0,243,47.12,997.88,11,17,15,2023
2598,John,13.55,0,0,229,61.48,1027.14,12,16,25,2021
2599,John,12.28,0,0,0,77.5,993.3,2,1,9,2023
2600,John,20.06,0,0,187,76.89,1012.8,2,17,2,2022
2601,Jane,17.4,0,0,575,55.28,1016.55,8,22,1,2021
2602,Default,12.35,0,0,261,68.39,989.42,11,17,21,2020
2603,John,7.09,0,0,233,50.94,992.15,1,4,7,2020
2604,John,14.68,0,0,0,41.6,1026.35,5,16,27,2024
2605,Jane,13.48,0,0,0,54.07,1015.73,6,14,3,2020
2606,Jane,15.22,0,0,0,61.2,1008.92,9,4,1,2023
2607,Jane,13.25,0,0,438,50.01,987.7,11,20,20,2023
2608,Jane,12.72,0,0,508,45.3,1020.94,4,18,27,2024
2609,Default,9.1,1,0,259,40.63,1009.22,11,17,22,2023
2610,Default,18.51,0,1,544,54.34,983.52,11,19,3,2020
2611,John,10.08,0,0,3,73.48,1003.56,12,7,13,2022
2612,Default,10.97,0,1,340,54.07,980.07,11,19,28,2021
2613,Jane,12.35,0,0,0,46.74,1013.44,6,15,24,2024
2614,Jane,15.26,0,0,566,42.28,1004.85,4,18,13,2024
2615,Jane,13.96,0,0,0,31.2,1000.38,7,17,25,2020
2616,John,11.98,0,0,0,40.61,1000.69,9,14,28,2021
2617,Jane,15.45,0,0,0,43.49,1017.47,6,6,26,2024
2618,Jane,17.78,0,0,209,42.88,1023.2,4,2,16,2023
2619,John,7.27,0,0,0,57.1,1039.85,4,10,3,2021
2620,Jane,11.63,0,0,0,30.35,1001.12,7,17,30,2022
2621,John,20.01,0,0,362,66.97,1031.38,4,20,25,2023
2622,John,13.67,0,0,0,68.75,1001.3,2,1,24,2021
2623,John,13.77,0,0,0,53.65,1002.12,6,17,17,2024
2624,Default,16.03,0,0,582,74.44,987.75,11,20,23,2024
2625,Jane,19.08,0,0,302,40.34,1002.41,8,21,27,2021
2626,Default,10.45,0,0,391,60.17,989.41,11,20,26,2023
2627,John,9.7,0,0,213,51.84,1016.72,1,23,17,2022
2628,John,16.07,0,0,366,60.32,1016.59,12,20,25,2023
2629,John,14.88,0,0,0,37.87,1000.16,8,5,30,2021
2630,Default,19.19,0,0,644,60.71,980.05,11,21,30,2020
2631,Default,18.54,1,0,643,45.67,1019.97,11,21,14,2024
2632,John,14.02,0,0,0,51.47,1003.39,5,19,10,2020
2633,John,20.57,0,0,317,63.64,1035.2,4,19,8,2021
2634,Jane,13.01,0,0,0,37.63,1005.87,6,6,11,2022
2635,Jane,11.38,0,0,270,49.06,1012.31,11,4,22,2024
2636,John,12.64,0,0,0,40.74,1031.65,3,2,18,2020
2637,John,8.32,0,0,261,65.56,1008.16,11,23,4,2021
2638,Jane,13.28,0,0,0,50.79,1003.63,8,15,24,2020
2639,John,18.25,0,0,581,61.55,1005.02,12,22,31,2023
2640,Jane,13.21,0,0,209,59.13,1011.26,8,18,11,2024
2641,Default,19.37,0,0,646,41.41,985.47,11,21,23,2020
2642,John,12.19,0,0,0,42.18,1003.78,9,7,1,2022
2643,Jane,12.99,0,0,0,53.75,1029.45,5,15,15,2024
2644,John,15.49,0,0,0,57.33,1010.42,10,4,25,2021
2645,Jane,13.66,0,0,53,57.03,1038.95,3,10,29,2023
2646,John,8.06,0,0,0,49.48,1001.75,3,14,6,2022
2647,Default,18.44,0,0,640,50.11,994.2,11,21,16,2020
2648,John,11.52,0,0,0,52.71,1001.65,10,5,22,2024
2649,Default,13.57,0,0,396,65.37,995.15,11,21,9,2022
2650,Default,13.94,1,0,408,52.45,1010.3,11,21,29,2020
2651,Default,11.33,0,0,394,56.62,980.19,11,21,18,2020
2652,John,12.66,0,0,0,44.68,1014.76,8,23,4,2024
2653,John,12.5,0,0,0,64.49,1022.32,4,5,10,2024
2654,Default,12.53,0,0,402,55.05,1009.58,11,21,3,2023
2655,Default,21.39,0,0,704,69.22,993.52,11,23,16,2024
2656,Jane,14.42,0,0,437,52.65,1010.9,12,22,25,2022
2657,John,15.32,0,0,93,61.72,1029.29,1,17,2,2024
2658,Default,16.03,0,0,463,61.03,985.17,11,23,6,2020
2659,Jane,14.29,0,0,0,67.59,1016.19,9,5,13,2020
2660,Jane,14.34,0,0,0,47.46,1015.21,10,2,28,2024
2661,Default,23.43,0,0,689,63.57,997.05,12,1,29,2021
2662,John,11.7,0,0,0,55.24,1013.27,8,5,3,2024
2663,John,3.9,0,0,0,64.06,996.88,12,9,9,2023
2664,Default,23.54,0,0,684,79.59,1023.54,12,1,26,2023
2665,Default,22.27,0,0,692,72.29,1023.68,12,1,19,2022
2666,Jane,17.04,0,0,174,60.89,1010.22,2,2,18,2024
2667,Jane,13.32,0,0,0,50.5,1030.04,5,5,9,2020
2668,Jane,16.77,0,0,574,50.51,1000.96,9,21,16,2022
2669,John,16.51,0,0,486,55.95,1022.25,1,20,31,2020
2670,Default,21.47,0,0,702,52.23,991.56,12,1,31,2021
2671,Jane,10.29,0,0,70,77.2,998.78,1,23,29,2022
2672,Default,23.22,0,0,686,76.84,994.26,12,1,20,2022
2673,Default,23.93,0,0,697,66.66,1021.61,12,1,7,2022
2674,John,9.54,0,0,23,74.4,1020.52,1,4,8,2021
2675,Jane,10.34,0,0,275,57.08,995.33,11,2,17,2022
2676,John,7.68,0,0,0,46.98,1012.85,4,14,10,2023
2677,Default,23.18,0,0,684,73.59,1029.42,12,1,21,2022
2678,Jane,13.83,0,0,338,45.34,1011.33,3,17,16,2020
2679,Jane,17.04,0,0,267,47.26,1004.75,4,23,15,2021
2680,John,14.51,0,0,0,47.42,1017.4,6,4,26,2024
2681,Jane,13.82,0,0,0,59.69,1014.41,7,6,26,2020
2682,John,8.68,0,0,0,69.14,1006.32,3,15,14,2022
2683,John,13.14,0,0,0,60.97,1014.5,5,1,28,2020
2684,Jane,10.7,0,0,21,41.05,1003.61,11,6,8,2024
2685,Default,19.52,0,0,459,63.32,997.05,12,1,2,2022
2686,Default,18.7,0,0,431,67.74,1015.61,12,1,20,2023
2687,John,20.58,0,0,136,76.43,1008.3,2,16,28,2020
2688,Default,18.63,0,0,442,69.33,1000.25,12,1,25,2020
2689,Default,18.6,0,0,435,73.15,1020.69,12,1,30,2022
2690,Jane,15.98,0,0,0,46.62,1007.52,6,3,26,2021
2691,Default,21.01,0,0,444,59.18,1007.45,12,1,11,2023
2692,Jane,13.67,0,0,0,49.87,1018.31,8,11,22,2024
2693,Jane,10.64,0,0,246,73.65,1017.07,1,4,17,2023
2694,John,12.37,0,0,0,44.75,1017.0,8,2,5,2023
2695,Default,19.83,0,0,436,70.6,1007.15,12,1,17,2022
2696,John,13.97,0,0,0,58.58,1013.7,9,9,2,2022
2697,John,18.28,0,0,182,54.06,1025.66,4,18,1,2023
2698,Default,17.95,0,0,455,61.18,1005.4,12,1,28,2021
2699,John,14.41,0,0,0,73.84,986.18,9,4,5,2022
2700,Default,24.12,0,0,685,54.86,1015.62,12,2,30,2023
2701,John,13.67,0,0,0,69.13,1011.75,10,12,14,2021
2702,Default,24.32,0,0,654,61.06,1018.99,12,2,18,2020
2703,John,5.52,0,0,0,44.88,985.16,11,8,14,2023
2704,John,3.7,0,0,0,43.2,1001.01,11,9,12,2022
2705,Default,21.94,0,0,446,63.24,1025.97,12,2,23,2022
2706,Jane,13.16,0,0,0,62.21,1002.21,5,20,4,2024
2707,Default,21.65,0,0,423,65.64,991.25,12,2,15,2021
2708,Default,25.76,0,0,631,56.08,997.57,12,3,16,2021
2709,Jane,16.61,0,0,246,69.88,1009.67,3,7,29,2022
2710,John,11.67,0,0,140,62.13,1005.57,12,3,16,2020
2711,Default,24.58,0,0,627,55.91,995.23,12,3,23,2021
2712,Jane,10.44,0,0,200,60.59,1016.43,2,13,14,2021
2713,John,15.71,0,0,0,65.51,1013.57,4,1,20,2022
2714,Default,23.81,0,0,413,69.5,999.97,12,3,19,2023
2715,Default,23.51,0,0,385,76.34,1017.47,12,3,14,2022
2716,Jane,17.34,0,0,76,40.69,1002.41,10,18,22,2020
2717,Default,28.17,0,0,585,74.64,998.3,12,4,27,2023
2718,Default,26.55,0,1,612,52.3,1012.51,12,4,14,2023
2719,John,15.39,0,0,0,38.16,1017.51,7,17,11,2024
2720,Default,26.44,0,0,593,52.2,996.07,12,4,9,2020
2721,Default,25.64,0,0,591,73.89,998.78,12,4,1,2022
2722,John,12.25,0,0,0,56.92,1017.81,3,6,25,2021
2723,Default,26.12,0,0,381,72.23,1011.87,12,4,20,2023
2724,Default,26.35,0,1,393,58.79,1027.91,12,4,31,2023
2725,Default,24.33,0,0,370,68.32,993.68,12,4,19,2023
2726,Jane,17.89,0,0,235,68.32,1021.83,1,17,29,2024
2727,Jane,14.85,0,0,0,47.24,1011.04,5,1,9,2022
2728,John,5.72,0,0,20,72.89,1005.02,11,3,29,2023
2729,Default,23.79,0,0,371,65.28,1009.5,12,4,21,2023
2730,Jane,11.74,0,0,286,68.32,1015.02,12,3,23,2022
2731,Jane,11.04,0,0,102,63.57,1022.44,2,11,6,2024
2732,Jane,19.46,0,0,507,78.27,1003.5,2,21,12,2021
2733,John,12.07,0,0,0,66.39,1006.39,9,2,30,2022
2734,John,15.1,0,0,160,42.03,1012.45,9,18,16,2024
2735,Default,27.35,0,0,568,76.57,997.49,12,5,13,2020
2736,Jane,15.53,0,0,373,45.25,1007.7,11,22,1,2023
2737,Default,26.22,0,0,527,72.45,1010.92,12,5,5,2021
2738,John,8.52,0,0,0,62.22,1009.39,3,8,22,2022
2739,Jane,13.34,0,0,0,32.41,1004.22,6,17,3,2022
2740,John,21.16,0,0,334,54.33,1003.81,4,19,15,2024
2741,Jane,11.47,0,0,0,46.47,1012.1,7,11,20,2020
2742,John,15.34,0,0,0,41.44,1002.71,7,12,31,2022
2743,Default,24.93,0,0,551,70.93,1021.45,12,5,18,2021
2744,Default,26.7,0,0,312,76.42,1020.74,12,5,31,2022
2745,Default,24.03,0,0,358,53.4,1010.76,12,5,2,2023
2746,Jane,14.8,0,0,0,40.56,991.31,9,6,5,2021
2747,Default,22.93,0,0,341,66.1,1029.41,12,5,2,2020
2748,Jane,14.08,0,0,127,52.49,1020.66,12,13,8,2020
2749,Jane,12.43,0,0,0,51.6,982.0,9,12,20,2020
2750,Jane,16.2,0,0,210,67.73,1006.55,3,3,12,2021
2751,John,14.06,0,0,0,70.3,984.39,9,14,27,2024
2752,Default,27.01,0,0,461,76.92,1000.49,12,7,25,2021
2753,Default,25.26,0,1,451,60.42,1007.72,12,7,24,2020
2754,John,15.75,0,0,0,41.35,1008.71,7,17,29,2023
2755,John,7.94,0,0,148,53.72,1024.49,12,7,25,2020
2756,Jane,10.54,0,0,127,70.37,987.0,11,7,9,2020
2757,Jane,12.04,0,0,0,57.53,1003.62,6,11,1,2021
2758,John,15.36,0,0,0,33.86,1007.31,6,19,17,2024
2759,Default,24.23,0,0,259,66.08,1004.19,12,7,10,2023
2760,Default,25.83,0,1,262,51.47,1027.13,12,7,26,2021
2761,Jane,10.26,0,0,298,48.54,1033.23,4,12,14,2023
2762,Jane,11.87,0,0,0,48.28,1005.54,8,14,8,2023
2763,John,17.76,0,0,168,44.0,1001.52,9,20,11,2024
2764,Default,26.74,0,1,398,77.14,1010.6,12,8,11,2022
2765,Default,24.77,0,1,236,75.65,1016.95,12,8,5,2021
2766,John,16.79,0,0,328,53.5,1025.41,12,20,19,2023
2767,John,21.39,0,0,458,55.89,1005.24,2,22,21,2022
2768,Default,22.85,0,0,332,64.74,1027.31,12,10,27,2023
2769,Jane,14.88,0,0,506,78.26,1008.13,2,16,13,2020
2770,John,8.03,0,0,0,57.59,1012.64,3,9,13,2022
2771,Jane,11.8,0,0,97,68.66,1013.07,11,1,26,2021
2772,John,7.2,0,0,0,60.59,1025.48,3,12,18,2023
2773,Default,24.22,0,0,339,63.92,1007.08,12,10,14,2023
2774,Default,22.37,0,0,158,74.84,998.28,12,10,22,2020
2775,John,9.78,0,0,0,52.23,1029.08,3,15,12,2020
2776,John,13.36,0,0,0,58.15,985.37,10,15,11,2022
2777,John,19.7,0,0,532,58.12,1017.08,10,21,3,2020
2778,Jane,17.82,0,0,33,59.39,994.72,9,16,1,2020
2779,John,16.49,0,0,463,70.4,1006.21,12,22,11,2023
2780,Default,20.25,0,0,167,61.57,1013.64,12,10,23,2022
2781,Default,22.14,0,0,329,73.44,995.2,12,11,14,2020
2782,John,15.85,0,0,0,35.56,1015.66,7,13,29,2024
2783,Default,24.5,0,0,310,64.18,1002.41,12,11,2,2020
2784,Jane,12.45,0,0,304,57.26,1009.79,4,19,28,2020
2785,Jane,15.45,0,0,0,39.78,1006.42,7,7,3,2023
2786,John,9.69,0,0,52,65.22,989.29,11,0,5,2021
2787,John,18.8,0,0,353,58.61,992.07,10,21,13,2022
2788,Jane,16.29,0,0,126,74.65,990.2,12,17,19,2023
2789,John,10.36,0,0,118,50.49,994.07,11,3,8,2022
2790,John,8.97,0,0,0,61.04,1014.12,3,15,19,2021
2791,John,19.73,0,0,560,68.74,986.94,10,21,30,2024
2792,Default,18.96,0,0,148,79.92,991.69,12,11,8,2021
2793,Default,20.48,0,0,157,57.69,1018.59,12,11,13,2021
2794,Default,22.44,1,0,300,75.97,1028.34,12,12,26,2021
2795,Jane,12.74,0,0,0,54.22,1031.63,5,20,6,2021
2796,Jane,17.8,0,0,49,54.28,1018.59,3,1,8,2022
2797,Jane,10.47,0,0,21,62.56,1001.59,11,5,26,2022
2798,Default,22.51,0,0,339,72.18,1001.72,12,12,17,2020
2799,Default,21.95,0,0,293,58.78,1014.28,12,12,10,2022
2800,Default,22.68,0,0,298,55.84,993.18,12,12,25,2022
2801,John,16.36,0,0,437,44.03,997.52,10,22,21,2020
2802,John,14.2,0,0,0,67.29,1016.72,5,6,18,2022
2803,Default,17.8,1,0,152,72.34,1009.26,12,12,8,2022
2804,John,10.33,0,0,299,66.63,1006.86,1,0,1,2022
2805,John,5.47,0,0,95,52.7,1009.74,1,2,15,2020
2806,John,15.03,0,0,0,53.92,1035.38,5,8,9,2024
2807,Default,18.17,0,0,178,65.9,1026.6,12,12,7,2020
